50,798.269777334898,200.023091802604,.764702094367302,798,200.025062656642
90,798.269777334898,348.551504695927,.803048690582059,799,348.555694618273
130,798.269777334898,497.079994696495,.841067627490963,797,497.080301129235
170,798.269777334898,645.608561804426,.878758905094014,799,645.608260325407
210,798.269777334898,794.137206019842,.916122523391212,798,794.136591478697
250,798.269777334898,942.665927342862,.953158482382556,798,942.657894736842
290,798.269777334898,1091.19472577361,.989866782068048,799,1091.19274092616
330,798.269777334898,1239.7236013122,1.02624742244769,798,1239.72055137845
370,798.269777334898,1388.25255395875,1.06230040352147,799,1388.25657071339
410,999.443765243903,1536.78158371339,1.0980257252894,998,1536.77855711423
450,999.443765243903,1685.31069057623,1.13342338775148,998,1685.30761523046
490,999.443765243903,1833.8398745474,1.16849339090771,999,1833.84284284284
530,999.443765243903,1982.36913562701,1.20323573475808,999,1982.36936936937
570,999.443765243903,2130.89847381519,1.2376504193026,999,2130.8998998999
610,999.443765243903,2279.42788911206,1.27173744454127,998,2279.43186372746
650,999.443765243903,2427.95738151772,1.30549681047408,1001,2427.95704295704
690,999.443765243903,2576.48695103232,1.33892851710104,997,2576.48746238716
730,999.443765243903,2725.01659765596,1.37203256442215,999,2725.01201201201
770,999.443765243903,2873.54632138876,1.4048089524374,1000,2873.548
810,1197.9824166914,3022.07612223085,1.4372576811468,1198,3022.07262103506
850,1197.9824166914,3170.60600018235,1.46937875055035,1198,3170.60434056761
890,1197.9824166914,3319.13595524337,1.50117216064804,1197,3319.13032581454
930,1197.9824166914,3467.66598741404,1.53263791143988,1198,3467.66777963272
970,1197.9824166914,3616.19609669448,1.56377600292587,1197,3616.18796992481
1010,1197.9824166914,3764.7262830848,1.59458643510601,1195,3764.72970711297
1050,1197.9824166914,3913.25654658512,1.62506920798029,1198,3913.26627712855
1090,1197.9824166914,4061.78688719558,1.65522432154872,1199,4061.78231859883
1130,1197.9824166914,4210.31730491628,1.68505177581129,1198,4210.32303839733
1170,1197.9824166914,4358.84779974734,1.71455157076802,1198,4358.8489148581
1210,1197.9824166914,4507.3783716889,1.74372370641889,1198,4507.36143572621
1250,1197.9824166914,4655.90902074106,1.7725681827639,1197,4655.92230576441
1290,1395.0113726622,4804.43974690394,1.80108499980307,1395,4804.45089605735
1330,1395.0113726622,4952.97055017767,1.82927415753638,1395,4952.96630824373
1370,1395.0113726622,5101.50143056238,1.85713565596383,1394,5101.5
1410,1395.0113726622,5250.03238805816,1.88466949508544,1395,5250.029390681
1450,1395.0113726622,5398.56342266516,1.91187567490119,1394,5398.56384505022
1490,1395.0113726622,5547.09453438348,1.93875419541108,1392,5547.09626436782
1530,1395.0113726622,5695.62572321325,1.96530505661513,1397,5695.627773801
1570,1395.0113726622,5844.15698915459,1.99152825851332,1394,5844.1456241033
1610,1395.0113726622,5992.68833220761,2.01742380110566,1392,5992.68390804598
1650,1395.0113726622,6141.21975237244,2.04299168439214,1394,6141.22453371593
1690,1395.0113726622,6289.7512496492,2.06823190837278,1395,6289.74193548387
1730,1395.0113726622,6438.28282403801,2.09314447304755,1394,6438.28335724534
1770,1395.0113726622,6586.81447553898,2.11772937841648,1396,6586.81661891117
1810,1591.09158044099,6735.34620415225,2.14198662447955,1591,6735.33186675047
1850,1591.09158044099,6883.87800987792,2.16591621123677,1588,6883.87720403023
1890,1591.09158044099,7032.40989271612,2.18951813868814,1590,7032.41949685535
1930,1591.09158044099,7180.94185266697,2.21279240683365,1592,7180.93467336683
1970,1591.09158044099,7329.47388973059,2.23573901567331,1589,7329.47640025173
2010,1591.09158044099,7478.00600390709,2.25835796520712,1589,7478.0031466331
